city_name,name,link,address,latitude,longitude,premium,awards_winner,featured_photo,website,instagram,facebook,date_published,date_modified
barcelona,On y va Via Augusta,https://europeancoffeetrip.com/cafe/onyvaviaaugusta-barcelona/,"Via Augusta, 256, Sarrià-Sant Gervasi",41.398134600,2.134513500,False,False,,,,,,
barcelona,Ruma’s coffee,https://europeancoffeetrip.com/cafe/rumascoffee-barcelona/,"Carrer dels Escudellers, 11",41.379264700,2.175985500,False,False,,http://rumas.coffee/,https://instagram.com/rumas_coffee?igshid=YmMyMTA2M2Y=,https://www.facebook.com/rumas.coffee/,2023-01-04T10:42:49+00:00,2026-01-05T03:48:23+00:00
barcelona,ALFAR Medialunas & Café de Especialidad,https://europeancoffeetrip.com/cafe/alfarmedialunas-barcelona/,Valencia 342,41.396965000,2.169155000,False,False,,https://alfarmedialunas.com/,https://www.instagram.com/alfar.medialunas/,https://www.facebook.com/alfar.medialunas,2025-03-13T12:46:09+00:00,2026-01-05T03:56:09+00:00
barcelona,On y va Sant Gervasi,https://europeancoffeetrip.com/cafe/onyva-balaguer-barcelona/,"Carrer de la Ciutat de Balaguer, 45",41.403990200,2.134535500,False,False,,https://onyvacoffee.com/,https://instagram.com/onyvabarcelona,https://www.facebook.com/onyvabarcelona,2022-10-31T12:49:28+00:00,2026-01-05T03:48:16+00:00
barcelona,SAGA Coffee Stories,https://europeancoffeetrip.com/cafe/saga-barcelona/,"C/ de Casp, 70",41.392259800,2.174955700,False,False,,https://saga.coffee/,https://www.instagram.com/saga.coffee.stories/,https://www.facebook.com/sagacoffeestories,2023-07-18T05:10:13+00:00,2026-01-05T03:51:49+00:00
barcelona,On y va Numancia,https://europeancoffeetrip.com/cafe/onyvanumancia-barcelona/,"Carrer de Numància, 47, Les Corts",41.383464300,2.138462900,False,False,,https://onyvacoffee.com/,https://www.instagram.com/onyvabarcelona,https://www.facebook.com/onyvabarcelona,2024-02-19T11:40:28+00:00,2026-01-05T03:54:19+00:00
barcelona,On y va Eixample,https://europeancoffeetrip.com/cafe/onyvaeixample-barcelona/,"Carrer de Balmes, 50, L'Eixample",41.389026900,2.163413300,False,False,,https://onyvacoffee.com/,https://www.instagram.com/onyvabarcelona,https://www.facebook.com/onyvabarcelona,2024-02-19T11:52:59+00:00,2026-01-05T03:54:19+00:00
barcelona,La Cherry,https://europeancoffeetrip.com/cafe/lacherry-barcelona/,"Carrer de Lepant, 330, L'Eixample",41.406927800,2.173588800,False,False,,https://www.lacherrycoffee.com/,https://www.instagram.com/lacherry.coffee/,,2022-08-27T15:48:04+00:00,2026-01-05T03:47:23+00:00
barcelona,Coto,https://europeancoffeetrip.com/cafe/coto-barcelona/,Baixada de Caçador 1,41.382871700,2.178892500,False,False,,,https://www.instagram.com/coto.bcn/,,2025-02-14T06:51:57+00:00,2026-01-05T03:51:54+00:00
barcelona,On y va Gracia,https://europeancoffeetrip.com/cafe/onyvagraciacarrerdeverdi-barcelona/,"Carrer de Verdi, 4, Gràcia",41.403078100,2.157798000,False,False,,https://onyvacoffee.com/,https://www.instagram.com/onyvabarcelona,https://www.facebook.com/onyvabarcelona,2024-02-19T11:30:35+00:00,2026-01-05T03:54:19+00:00
