city_name,name,link,address,latitude,longitude,premium,awards_winner,featured_photo,website,instagram,facebook,date_published,date_modified
prague,VNITROBLOCK,https://europeancoffeetrip.com/cafe/vnitroblock-prague/,Tusarova 791/31,50.101951000,14.449331000,False,False,https://europeancoffeetrip.com/wp-content/uploads/city-guides/cafes/1855/vnitroblock-prague-social-media.jpg,,,,2026-05-07T17:41:51+00:00,2026-05-07T17:41:51+00:00
prague,May cafe,https://europeancoffeetrip.com/cafe/maycafe-prague/,U Kanálky 1559/5,50.077591000,14.445912600,False,False,https://europeancoffeetrip.com/wp-content/uploads/city-guides/cafes/17234/2024-07-03.jpg,,,,2026-05-07T17:41:51+00:00,2026-05-07T17:41:51+00:00
prague,The Miners Bakery,https://europeancoffeetrip.com/cafe/theminers-bakery-prague/,Sokolovská 713,50.096382500,14.460676600,False,False,https://europeancoffeetrip.com/wp-content/uploads/city-guides/cafes/9703/img_0486.JPG,,,,2026-05-07T17:41:51+00:00,2026-05-07T17:41:51+00:00
prague,La Bohème Café,https://europeancoffeetrip.com/cafe/laboheme-svihanice-prague/,Na Švihance 1,50.080487400,14.444585500,False,False,https://europeancoffeetrip.com/wp-content/uploads/city-guides/cafes/7563/img_2765-1.jpeg,,,,2026-05-07T17:41:51+00:00,2026-05-07T17:41:51+00:00
prague,mamacoffee Jaromírova,https://europeancoffeetrip.com/cafe/mamacoffee-jaromirova-prague/,Jaromírova 576/34,50.064891800,14.428977900,False,False,https://europeancoffeetrip.com/wp-content/uploads/city-guides/cafes/6575/mamacoffee-jaromirova-prague-owners-33.jpeg,,,,2026-05-07T17:41:51+00:00,2026-05-07T17:41:51+00:00
prague,Space Cafe,https://europeancoffeetrip.com/cafe/spacecafe-prague/,Stroupežnického 3191/17,50.070166700,14.402705900,False,False,https://europeancoffeetrip.com/wp-content/uploads/city-guides/cafes/8993/spacecafeandel-339606748_2542521756047413_5928063044972853529_n.jpg,,,,2026-05-07T17:41:51+00:00,2026-05-07T17:41:51+00:00
prague,Dos Mundos Cafe,https://europeancoffeetrip.com/cafe/dosmundoscafe-prague/,M. Horákové 600/38,50.099914600,14.427916300,False,False,https://europeancoffeetrip.com/wp-content/uploads/city-guides/cafes/213/dos_mundos_12_2016_1.jpg,,,,2026-05-07T17:41:51+00:00,2026-05-07T17:41:51+00:00
prague,The Miners Roastery,https://europeancoffeetrip.com/cafe/theminers-roastery-prague/,"DOCK, Boudníkova 11",50.103961400,14.465987400,False,False,https://europeancoffeetrip.com/wp-content/uploads/city-guides/cafes/9762/dsc_2204.jpg,,,,2026-05-07T17:41:51+00:00,2026-05-07T17:41:51+00:00
prague,Šodó,https://europeancoffeetrip.com/cafe/sodo-prague/,Wuchterlova 1,50.097466900,14.397575000,False,False,https://europeancoffeetrip.com/wp-content/uploads/city-guides/cafes/7773/328509578_1353070072116214_5535769839536843894_n23.jpg,,,,2026-05-07T17:41:51+00:00,2026-05-07T17:41:51+00:00
prague,Kofyka Espresso Bar,https://europeancoffeetrip.com/cafe/kofykaespressobar-prague/,Želetavská 1525/1,50.049025000,14.453253700,False,False,https://europeancoffeetrip.com/wp-content/uploads/city-guides/cafes/30827/1774530482312.jpg,,,,2026-05-07T17:41:51+00:00,2026-05-07T17:41:51+00:00
prague,Typhoon Coffee,https://europeancoffeetrip.com/cafe/typhooncoffee-prague/,Vršovická 627/55,50.068425700,14.464740900,False,False,https://europeancoffeetrip.com/wp-content/uploads/city-guides/cafes/2379/Visiting_Typhoon_iPhone_Photo_IMG_2970.jpg,,,,2026-05-07T17:41:51+00:00,2026-05-07T17:41:51+00:00
prague,Parlor Café,https://europeancoffeetrip.com/cafe/parlorcafe-prague/,Křižíkova 197/37,50.091235100,14.444723800,False,False,https://europeancoffeetrip.com/wp-content/uploads/city-guides/cafes/13398/302193140_493561926107214_4597868828187596690_n.jpg,,,,2026-05-07T17:41:51+00:00,2026-05-07T17:41:51+00:00
prague,GRØN,https://europeancoffeetrip.com/cafe/gronbistro-prague/,"Anglická 336/21, Vinohrady",50.076479200,14.434127100,False,False,https://europeancoffeetrip.com/wp-content/uploads/city-guides/cafes/25012/dsc07739.jpg,,,,2026-05-07T17:41:51+00:00,2026-05-07T17:41:51+00:00
prague,Pan Buchta,https://europeancoffeetrip.com/cafe/panbuchta-prague/,Běluňská 11,50.112713500,14.617595000,False,False,https://europeancoffeetrip.com/wp-content/uploads/city-guides/cafes/15776/img_2498.JPG,,,,2026-05-07T17:41:51+00:00,2026-05-07T17:41:51+00:00
prague,Kaférna,https://europeancoffeetrip.com/cafe/kaferna-prague/,"Nerudova 32, Malá Strana",50.088605100,14.398646900,False,False,https://europeancoffeetrip.com/wp-content/uploads/city-guides/cafes/14748/kafernapraha.jpg,,,,2026-05-07T17:41:51+00:00,2026-05-07T17:41:51+00:00
prague,Kafe Karlin,https://europeancoffeetrip.com/cafe/kafekarlin-prague/,Sokolovská 46/51,50.092895675,14.445793033,False,False,https://europeancoffeetrip.com/wp-content/uploads/city-guides/cafes/225/kavovyklub_1729142651_3480623293544912866_1106173770.jpg,,,,2026-05-07T17:41:51+00:00,2026-05-07T17:41:51+00:00
prague,Ty kávo!,https://europeancoffeetrip.com/cafe/tykavo-prague/,J. Plachty 3163/28,50.070528000,14.405945500,False,False,https://europeancoffeetrip.com/wp-content/uploads/city-guides/cafes/2552/ty-kavo-prague-social-media.jpg,,,,2026-05-07T17:41:51+00:00,2026-05-07T17:41:51+00:00
prague,SMPL project - Coffee&Cuts,https://europeancoffeetrip.com/cafe/smplcoffee-prague/,Rašínovo nábř. 1696/66,50.073901600,14.414101700,False,False,https://europeancoffeetrip.com/wp-content/uploads/city-guides/cafes/16865/dscf7086.jpeg,,,,2026-05-07T17:41:51+00:00,2026-05-07T17:41:51+00:00
prague,Srnky Sázavská,https://europeancoffeetrip.com/cafe/mezisrnky-prague/,Sázavská 19,50.075861600,14.440404100,False,False,https://europeancoffeetrip.com/wp-content/uploads/city-guides/cafes/241/mezi-srnky-prague-social-media-3.jpg,,,,2026-05-07T17:41:51+00:00,2026-05-07T17:41:51+00:00
prague,mamacoffee Vodičkova,https://europeancoffeetrip.com/cafe/mamacoffee-vodickova-prague/,"Vodičkova 674, Nové Město",50.078497000,14.421844400,False,False,https://europeancoffeetrip.com/wp-content/uploads/city-guides/cafes/6266/minor-1.jpg,,,,2026-05-07T17:41:51+00:00,2026-05-07T17:41:51+00:00
prague,EMA espresso bar,https://europeancoffeetrip.com/cafe/emaespressobar-karlin-prague/,"Thámova, Křižíkova 289/13",50.092441500,14.451552100,False,False,https://europeancoffeetrip.com/wp-content/uploads/city-guides/cafes/2221/ema-karlin-prague-social-media-5.jpg,,,,2026-05-07T17:41:51+00:00,2026-05-07T17:41:51+00:00
prague,Ticho před bouří,https://europeancoffeetrip.com/cafe/tichopredbouri-prague/,M. Horákové 48,50.100037100,14.426442600,False,False,https://europeancoffeetrip.com/wp-content/uploads/city-guides/cafes/21668/2025-03-19.jpg,,,,2026-05-07T17:41:51+00:00,2026-05-07T17:41:51+00:00
prague,Klub Petrohradská,https://europeancoffeetrip.com/cafe/kliubpetrohradska-prague/,Petrohradská 438/13,50.064950700,14.452327500,False,False,https://europeancoffeetrip.com/wp-content/uploads/city-guides/cafes/6645/fullsizerender-2.jpeg,,,,2026-05-07T17:41:51+00:00,2026-05-07T17:41:51+00:00
prague,Mugshot Coffee,https://europeancoffeetrip.com/cafe/mugshotcoffee-prague/,Lucemburská 2175/22,50.078868300,14.454834000,False,False,https://europeancoffeetrip.com/wp-content/uploads/city-guides/cafes/3236/mugshot-google-prague.jpeg,,,,2026-05-07T17:41:51+00:00,2026-05-07T17:41:51+00:00
prague,EFSY,https://europeancoffeetrip.com/cafe/efsy-prague/,Seifertova 570/55,50.084939400,14.446799900,False,False,https://europeancoffeetrip.com/wp-content/uploads/city-guides/cafes/17547/434481725_3368432663461199_2127416009858188648_n.jpg,,,,2026-05-07T17:41:51+00:00,2026-05-07T17:41:51+00:00
prague,TYPIKA Karlín,https://europeancoffeetrip.com/cafe/grounds-s16-prague/,Šaldova 419/16,50.093055200,14.455916200,False,False,https://europeancoffeetrip.com/wp-content/uploads/city-guides/cafes/2378/typika-coffee_1755679500_3702796249006707240_7512269465.jpg,,,,2026-05-07T17:41:51+00:00,2026-05-07T17:41:51+00:00
prague,Coffee Source Francouzská,https://europeancoffeetrip.com/cafe/coffeesourcefrancouzska-prague/,Francouzská 156/106,50.071805000,14.449521000,False,False,https://europeancoffeetrip.com/wp-content/uploads/city-guides/cafes/1788/coffee-source-francouzska-praha-social-media.jpg,,,,2026-05-07T17:41:51+00:00,2026-05-07T17:41:51+00:00
prague,Acid Coffee,https://europeancoffeetrip.com/cafe/acidcoffee-prague/,Dukelských Hrdinů 25,50.098349300,14.432980700,False,False,https://europeancoffeetrip.com/wp-content/uploads/city-guides/cafes/2220/acidcoffee-2025-04-03.jpeg,,,,2026-05-07T17:41:51+00:00,2026-05-07T17:41:51+00:00
prague,Etapa,https://europeancoffeetrip.com/cafe/etapa-prague/,Urxova 479/6,50.094534900,14.457814500,False,False,https://europeancoffeetrip.com/wp-content/uploads/city-guides/cafes/2193/etapa-praha-social-media.jpg,,,,2026-05-07T17:41:51+00:00,2026-05-07T17:41:51+00:00
prague,Kiosek Dejvice,https://europeancoffeetrip.com/cafe/kafekiosek-prague/,Evropská x Šolínova,50.100655400,14.392351400,False,False,https://europeancoffeetrip.com/wp-content/uploads/city-guides/cafes/1951/img_7369.jpg,,,,2026-05-07T17:41:51+00:00,2026-05-07T17:41:51+00:00
prague,Café Truhlárna,https://europeancoffeetrip.com/cafe/cafetruhlarna-prague/,Jungmannovo nám. 751/19,50.082435300,14.423225200,False,False,https://europeancoffeetrip.com/wp-content/uploads/city-guides/cafes/1893/truhlarna-02.jpg,,,,2026-05-07T17:41:51+00:00,2026-05-07T17:41:51+00:00
prague,Cafe & pastry Luka,https://europeancoffeetrip.com/cafe/pastryluka-prague/,Mukařovského 1985,50.045021000,14.321715900,False,False,https://europeancoffeetrip.com/wp-content/uploads/city-guides/cafes/10177/FFBF1612-8869-47A9-8FAB-7C76B8570E35.jpeg,,,,2026-05-07T17:41:51+00:00,2026-05-07T17:41:51+00:00
prague,Tvoje máma,https://europeancoffeetrip.com/cafe/tvojemama-prague/,Slovinská 1052,50.069131900,14.457970900,False,False,https://europeancoffeetrip.com/wp-content/uploads/city-guides/cafes/1284/tvoje-mama-prague-social-media.jpg,,,,2026-05-07T17:41:51+00:00,2026-05-07T17:41:51+00:00
prague,mamacoffee Londýnská,https://europeancoffeetrip.com/cafe/mamacoffee-londynska-prague/,"Londýnská 122/49, Vinohrady",50.074053200,14.433790400,False,False,https://europeancoffeetrip.com/wp-content/uploads/city-guides/cafes/6574/mamacoffee-londynska-prague-owners-1.jpeg,,,,2026-05-07T17:41:51+00:00,2026-05-07T17:41:51+00:00
prague,Národní 38,https://europeancoffeetrip.com/cafe/narodni38-prague/,Národní 38,50.082615500,14.421277700,False,False,https://europeancoffeetrip.com/wp-content/uploads/city-guides/cafes/2278/narodni-38-prague-social-media-3.jpg,,,,2026-05-07T17:41:51+00:00,2026-05-07T17:41:51+00:00
prague,Tvaroh,https://europeancoffeetrip.com/cafe/tvaroh-prague/,Šmeralova 272/22,50.101724500,14.422300400,False,False,https://europeancoffeetrip.com/wp-content/uploads/city-guides/cafes/9192/tvaroh-praha-socialmedia-4.jpeg,,,,2026-05-07T17:41:51+00:00,2026-05-07T17:41:51+00:00
prague,espresso.point,https://europeancoffeetrip.com/cafe/espressopoint-prague/,Slezská 2292,50.077172000,14.465735400,False,False,https://europeancoffeetrip.com/wp-content/uploads/city-guides/cafes/29087/_dsf7810.jpg,,,,2026-05-07T17:41:51+00:00,2026-05-07T17:41:51+00:00
prague,Kolacherie,https://europeancoffeetrip.com/cafe/kolacherie-prague/,Celetná 589/27,50.087272400,14.425826900,False,False,https://europeancoffeetrip.com/wp-content/uploads/city-guides/cafes/11962/2023-03-07.jpg,,,,2026-05-07T17:41:51+00:00,2026-05-07T17:41:51+00:00
prague,mamacoffee Jiřího z Poděbrad,https://europeancoffeetrip.com/cafe/mamacoffee-jzpodebrad-prague/,nám. J. z Poděbrad 12,50.078684700,14.451179800,False,False,https://europeancoffeetrip.com/wp-content/uploads/city-guides/cafes/5734/mamacoffee-jzpodebrad-prague-owners.jpeg,,,,2026-05-07T17:41:51+00:00,2026-05-07T17:41:51+00:00
prague,Ty jámo!,https://europeancoffeetrip.com/cafe/tyjamo-prague/,V Jámě 8,50.079975200,14.424941100,False,False,https://europeancoffeetrip.com/wp-content/uploads/city-guides/cafes/28974/img_7081.jpeg,,,,2026-05-07T17:41:51+00:00,2026-05-07T17:41:51+00:00
prague,300km coffee and bakery,https://europeancoffeetrip.com/cafe/300km-prague/,Havlíčkovo nám. 112/4,50.085318800,14.455016900,False,False,https://europeancoffeetrip.com/wp-content/uploads/city-guides/cafes/19735/300km-batch3-fs-57.jpg,,,,2026-05-07T17:41:51+00:00,2026-05-07T17:41:51+00:00
prague,Coffee Room Korunní,https://europeancoffeetrip.com/cafe/coffeeroom-prague/,Korunní 1208/74,50.075215076,14.451213777,False,False,https://europeancoffeetrip.com/wp-content/uploads/city-guides/cafes/108/dsc03993-2.jpeg,,,,2026-05-07T17:41:51+00:00,2026-05-07T17:41:51+00:00
prague,"25,2 rpm",https://europeancoffeetrip.com/cafe/252rpm-prague/,M. Horákové 27,50.099447200,14.429268300,False,False,https://europeancoffeetrip.com/wp-content/uploads/city-guides/cafes/13735/252rpm-prague-google-2023-09-19.jpg,,,,2026-05-07T17:41:51+00:00,2026-05-07T17:41:51+00:00
