name,address,lat,lon,rating,reviewCount,website,openingHours,source_id,category,primaryType,fetchedAt,googleMapsUrl
Form factory fitness Barrandov,,50.0317155,14.3755425,,,,,,Gym,fitness_center,2026-05-08T16:28:24.626Z,"https://www.google.com/maps/search/50.0317155,14.3755425"
Lukostřelecký klub CERE,"Skalská 1058/5, Praha 4",50.0043393,14.4582248,,,,,,Gym,fitness_center,2026-05-08T16:28:24.626Z,"https://www.google.com/maps/search/50.0043393,14.4582248"
Max Fitness,,50.0362375,14.4941401,,,,,,Gym,fitness_center,2026-05-08T16:28:24.626Z,"https://www.google.com/maps/search/50.0362375,14.4941401"
Klid Neklid jógové studio,"Moravská, 1622/36, Praha 2",50.0742874,14.4452755,,,https://klidneklid.cz/,,,Gym,fitness_center,2026-05-08T16:28:24.626Z,"https://www.google.com/maps/search/50.0742874,14.4452755"
Max Fitness Flora,"Vinohradská, 149, Praha",50.0788044,14.4611197,,,https://www.maxfitness.cz/,,,Gym,fitness_center,2026-05-08T16:28:24.626Z,"https://www.google.com/maps/search/50.0788044,14.4611197"
3P gym,"28. Pluku, 632/44",50.0715172,14.4681816,,,https://3pgym.cz/,,,Gym,fitness_center,2026-05-08T16:28:24.626Z,"https://www.google.com/maps/search/50.0715172,14.4681816"
Posilka,,50.0508884,14.3453519,,,,,,Gym,fitness_center,2026-05-08T16:28:24.626Z,"https://www.google.com/maps/search/50.0508884,14.3453519"
DejFit - dámský fitness klub,,50.0972493,14.3596658,,,https://www.dejfit.cz/,,,Gym,fitness_center,2026-05-08T16:28:24.626Z,"https://www.google.com/maps/search/50.0972493,14.3596658"
Venkovní posilovna,,50.0723405,14.4956518,,,,,,Gym,fitness_center,2026-05-08T16:28:24.626Z,"https://www.google.com/maps/search/50.0723405,14.4956518"
Form Factory Fitness Anděl,"Plzeňská, 8, Praha 5",50.0723438,14.4029076,,,https://www.formfactory.cz/klub/fitness-andel/,,,Gym,fitness_center,2026-05-08T16:28:24.626Z,"https://www.google.com/maps/search/50.0723438,14.4029076"
Underground gym,,50.0569383,14.4962817,,,,,,Gym,fitness_center,2026-05-08T16:28:24.626Z,"https://www.google.com/maps/search/50.0569383,14.4962817"
Kentoya fitness,"Topolová, 2916/14, Praha 10",50.0562054,14.5082344,,,https://www.kentoyafitness.cz/,,,Gym,fitness_center,2026-05-08T16:28:24.626Z,"https://www.google.com/maps/search/50.0562054,14.5082344"
Heroes Gym,"Topolová, 2571/13, Praha 10",50.0569792,14.5073068,,,,,,Gym,fitness_center,2026-05-08T16:28:24.626Z,"https://www.google.com/maps/search/50.0569792,14.5073068"
