name,address,lat,lon,rating,reviewCount,website,openingHours,source_id,category,primaryType,fetchedAt,googleMapsUrl
Centro Deportivo Municipal Felix Rubio,"C. de la Alianza, 4, Villaverde, 28041 Madrid, Spain",40.3572171,-3.6915863,4.1,769,http://www.madrid.es/,Monday: 9:00 AM – 11:00 PM; Tuesday: 9:00 AM – 11:00 PM; Wednesday: 9:00 AM – 11:00 PM; Thursday: 9:00 AM – 11:00 PM; Friday: 9:00 AM – 11:00 PM; Saturday: 9:00 AM – 8:30 PM; Sunday: 9:00 AM – 8:30 PM,ChIJwWgKle0mQg0RXonnGUYFf_w,Gym,fitness_center,2026-02-05T10:47:00.973Z,https://www.google.com/maps/place/?q=place_id:ChIJwWgKle0mQg0RXonnGUYFf_w
Brooklyn Fitboxing Getafe,"Av. de La Paz, 47, 28907 Getafe, Madrid, Spain",40.32750000000001,-3.7287500000000002,4.7,180,https://bfclick.com/getafe-gmb,"Monday: 7:00 – 9:00 AM, 9:30 – 11:30 AM, 1:30 – 3:30 PM, 4:00 – 10:00 PM; Tuesday: 7:00 – 9:00 AM, 9:30 – 11:30 AM, 12:30 – 1:30 PM, 3:00 – 10:00 PM; Wednesday: 7:00 – 9:00 AM, 9:30 – 11:30 AM, 1:30 – 3:30 PM, 4:00 – 10:00 PM; Thursday: 7:00 – 9:00 AM, 9:30 – 11:30 AM, 12:30 – 1:30 PM, 3:00 – 10:00 PM; Friday: 7:00 – 9:00 AM, 9:30 – 11:30 AM, 2:30 – 8:30 PM; Saturday: 8:30 AM – 1:30 PM; Sunday: 9:30 AM – 1:30 PM",ChIJ6ZqnhbMgQg0RfVoL5R8RtLY,Gym,gym,2026-02-05T10:47:00.973Z,https://www.google.com/maps/place/?q=place_id:ChIJ6ZqnhbMgQg0RfVoL5R8RtLY
Curves Los Ángeles - Gimnasio para Mujeres en Villaverde,"Av. de la Verbena de la Paloma, 10, Villaverde, 28041 Madrid, Spain",40.359646999999995,-3.6967551999999997,4.8,77,https://www.curves.eu/es/clubs/curves-madridlosangeles,"Monday: 9:30 AM – 12:30 PM, 1:30 – 8:30 PM; Tuesday: 9:30 AM – 12:30 PM, 1:30 – 8:30 PM; Wednesday: 9:30 AM – 12:30 PM, 1:30 – 8:30 PM; Thursday: 9:30 AM – 12:30 PM, 1:30 – 8:30 PM; Friday: 9:30 AM – 12:30 PM, 4:00 – 8:00 PM; Saturday: Closed; Sunday: Closed",ChIJw1gXoeUmQg0RbqrbmbW_LdI,Gym,fitness_center,2026-02-05T10:47:00.973Z,https://www.google.com/maps/place/?q=place_id:ChIJw1gXoeUmQg0RbqrbmbW_LdI
Apache Cross Training,"Av. Caballero de la Triste Figura, 7, Local 5, 28906 Getafe, Madrid, Spain",40.3180743,-3.6962965999999997,5,187,https://www.apachecrosstraining.com/,"Monday: 7:00 AM – 12:00 PM, 1:30 – 3:30 PM, 5:00 – 10:00 PM; Tuesday: 7:00 AM – 12:00 PM, 1:30 – 3:30 PM, 5:00 – 10:00 PM; Wednesday: 7:00 AM – 12:00 PM, 1:30 – 3:30 PM, 5:00 – 10:00 PM; Thursday: 7:00 AM – 12:00 PM, 1:30 – 3:30 PM, 5:00 – 10:00 PM; Friday: 7:00 AM – 12:00 PM, 1:30 – 3:30 PM, 5:00 – 10:00 PM; Saturday: 8:00 AM – 1:00 PM; Sunday: Closed",ChIJnV4kWeAhQg0RUF81eOKvgwQ,Gym,fitness_center,2026-02-05T10:47:00.973Z,https://www.google.com/maps/place/?q=place_id:ChIJnV4kWeAhQg0RUF81eOKvgwQ
Polideportivo Municipal Espinillo Madrid,"Ctra. Villaverde a Vallecas, 19, Villaverde, 28041 Madrid, Spain",40.3566693,-3.6867895999999996,4.1,553,https://www.madrid.es/portales/munimadrid/es/Inicio/El-Ayuntamiento/Equipamientos-deportivos/Centros-deportivos-/Principales-unidades-deportivas/Piscinas-climatizadas/Centro-Deportivo-Municipal-El-Espinillo/?vgnextfmt=default&vgnextoid=9cdc79262ef5d010VgnVCM1000000b205a0aRCRD&vgnextchannel=8f86386c8f98f310VgnVCM1000000b205a0aRCRD,Monday: 8:45 AM – 8:30 PM; Tuesday: 8:45 AM – 8:30 PM; Wednesday: 8:45 AM – 8:30 PM; Thursday: 8:45 AM – 8:30 PM; Friday: 8:45 AM – 8:30 PM; Saturday: 8:45 AM – 2:00 PM; Sunday: 8:45 AM – 2:00 PM,ChIJ_xmh6-smQg0Rf2xBQ2yk1p0,Gym,fitness_center,2026-02-05T10:47:00.973Z,https://www.google.com/maps/place/?q=place_id:ChIJ_xmh6-smQg0Rf2xBQ2yk1p0
Animal Factory BOX,"Avda. Andalucia Km 10, Poligono Industrial NEISA SUR, nave, 24, Villaverde, 28021 Madrid, Spain",40.3326022,-3.6952591000000004,4.9,186,http://animalfactory.top/,Monday: 9:30 AM – 9:30 PM; Tuesday: 9:30 AM – 9:30 PM; Wednesday: 9:30 AM – 9:30 PM; Thursday: 9:30 AM – 9:30 PM; Friday: 9:30 AM – 9:30 PM; Saturday: 10:00 AM – 1:00 PM; Sunday: Closed,ChIJd8DYvNSJQQ0RLvdHVyBX1YI,Gym,gym,2026-02-05T10:47:00.973Z,https://www.google.com/maps/place/?q=place_id:ChIJd8DYvNSJQQ0RLvdHVyBX1YI
Centro de entrenamiento Uruz (Villaverde Alto),"C. del Grafito, 35, Villaverde, 28021 Madrid, Spain",40.3450454,-3.7155671000000003,5,2,,Monday: 9:00 AM – 10:00 PM; Tuesday: 9:00 AM – 10:00 PM; Wednesday: 9:00 AM – 10:00 PM; Thursday: 9:00 AM – 10:00 PM; Friday: 9:00 AM – 10:00 PM; Saturday: 10:00 AM – 2:00 PM; Sunday: Closed,ChIJhQl9pv4nQg0RvUqZZ_kb2bk,Gym,gym,2026-02-05T10:47:00.973Z,https://www.google.com/maps/place/?q=place_id:ChIJhQl9pv4nQg0RvUqZZ_kb2bk
LAM ACADEMY,"Calle Estefanita, 62, Villaverde, 28021 Madrid, Spain",40.342561599999996,-3.6742676000000003,5,63,https://lamacademy.es/,"Monday: 8:00 AM – 3:00 PM, 4:00 – 10:00 PM; Tuesday: 8:00 – 11:00 AM, 4:00 – 10:00 PM; Wednesday: 4:00 – 10:00 PM; Thursday: 8:00 AM – 3:00 PM, 4:00 – 10:00 PM; Friday: 8:00 AM – 12:30 PM, 5:00 – 9:00 PM; Saturday: 10:00 AM – 2:00 PM; Sunday: Closed",ChIJLQgQuRgnQg0RdQFEvMPv894,Gym,gym,2026-02-05T10:47:00.973Z,https://www.google.com/maps/place/?q=place_id:ChIJLQgQuRgnQg0RdQFEvMPv894
Quality box crossfit,"C. de Ramón y Cajal, 8, 28914 Leganés, Madrid, Spain",40.328267,-3.7398498,4.8,200,https://crossfitqlab.com/,Monday: 7:00 AM – 10:00 PM; Tuesday: 7:00 AM – 10:00 PM; Wednesday: 7:00 AM – 10:00 PM; Thursday: 7:00 AM – 10:00 PM; Friday: 7:00 AM – 9:00 PM; Saturday: 9:30 AM – 1:30 PM; Sunday: 10:00 AM – 1:00 PM,ChIJbflaBasgQg0R7uWyM1kviDQ,Gym,gym,2026-02-05T10:47:00.973Z,https://www.google.com/maps/place/?q=place_id:ChIJbflaBasgQg0R7uWyM1kviDQ
Centro Deportivo Municipal Orcasur,"C. de Moreja, 11, Usera, 28041 Madrid, Spain",40.367205999999996,-3.697634,4,586,,Monday: 8:30 AM – 8:30 PM; Tuesday: 8:30 AM – 8:30 PM; Wednesday: 8:30 AM – 8:30 PM; Thursday: 8:30 AM – 8:30 PM; Friday: 8:30 AM – 8:30 PM; Saturday: 8:30 AM – 2:30 PM; Sunday: 8:30 AM – 2:30 PM,ChIJHfJ_If8mQg0RRcnT_ntn7X4,Gym,fitness_center,2026-02-05T10:47:00.973Z,https://www.google.com/maps/place/?q=place_id:ChIJHfJ_If8mQg0RRcnT_ntn7X4
KINETICSPORT Fisioterapia,"C. Álvaro de Bazán, 3, 28902 Getafe, Madrid, Spain",40.3098258,-3.7299311000000004,4.8,79,http://www.kineticsport.es/,"Monday: 7:30 AM – 3:00 PM, 4:00 – 8:00 PM; Tuesday: 7:30 AM – 3:00 PM, 4:00 – 8:00 PM; Wednesday: 7:30 AM – 3:00 PM, 4:00 – 8:00 PM; Thursday: 7:30 AM – 3:00 PM, 4:00 – 8:00 PM; Friday: 7:30 AM – 3:00 PM, 4:00 – 8:00 PM; Saturday: Closed; Sunday: Closed",ChIJKV2qJpYgQg0RXurB_AJeGLk,Gym,health,2026-02-05T10:47:00.973Z,https://www.google.com/maps/place/?q=place_id:ChIJKV2qJpYgQg0RXurB_AJeGLk
Aquasport Madrid Sur,"C. de Parvillas Altas, 13, Villaverde, 28021 Madrid, Spain",40.344804499999995,-3.7079435999999997,4.6,164,https://aquasportsur.com/,"Monday: 9:15 AM – 1:30 PM, 3:45 – 9:00 PM; Tuesday: 9:15 AM – 1:30 PM, 4:45 – 9:15 PM; Wednesday: 9:15 AM – 1:30 PM, 3:45 – 9:00 PM; Thursday: 9:15 AM – 1:30 PM, 4:45 – 9:15 PM; Friday: 9:15 AM – 1:30 PM, 4:45 – 8:30 PM; Saturday: 9:45 AM – 1:00 PM; Sunday: Closed",ChIJ58d_nSYnQg0RiSKNZmWCIpE,Gym,sports_activity_location,2026-02-05T10:47:00.973Z,https://www.google.com/maps/place/?q=place_id:ChIJ58d_nSYnQg0RiSKNZmWCIpE
Gimnasio España,"C. de Juan Peñalver, 56, Villaverde, 28021 Madrid, Spain",40.3448178,-3.713783,4.7,53,,"Monday: 10:00 AM – 1:00 PM, 5:00 – 10:30 PM; Tuesday: 10:00 AM – 1:00 PM, 5:00 – 10:30 PM; Wednesday: 10:00 AM – 1:00 PM, 5:00 – 10:30 PM; Thursday: 10:00 AM – 1:00 PM, 5:00 – 10:30 PM; Friday: 10:00 AM – 1:00 PM, 5:00 – 10:30 PM; Saturday: Closed; Sunday: Closed",ChIJ-1brOTsnQg0Ru-bRMGCzyis,Gym,gym,2026-02-05T10:47:00.973Z,https://www.google.com/maps/place/?q=place_id:ChIJ-1brOTsnQg0Ru-bRMGCzyis
Soy Powerlifter | Club de Powerlifting,"C. del Grafito, 35, Villaverde, 28021 Madrid, Spain",40.3450454,-3.7155671000000003,4.8,56,https://soypowerlifter.com/,Monday: 10:00 AM – 10:00 PM; Tuesday: 10:00 AM – 10:00 PM; Wednesday: 10:00 AM – 10:00 PM; Thursday: 10:00 AM – 10:00 PM; Friday: 10:00 AM – 10:00 PM; Saturday: 10:00 AM – 2:00 PM; Sunday: Closed,ChIJj-4bPWyNQQ0R4V7Z88Q7ztE,Gym,gym,2026-02-05T10:47:00.973Z,https://www.google.com/maps/place/?q=place_id:ChIJj-4bPWyNQQ0R4V7Z88Q7ztE
AltaFit gym Vallecas,"C. Cabeza Mesada, 1, B Esquina, Villa de Vallecas, 28031 Madrid, Spain",40.374173299999995,-3.6271465999999997,4,564,https://www.vivagym.com/es-es/gimnasios/madrid/capital/vallecas/?utm_campaign=250922_es_gmb_conversion_generic_vallecas&utm_medium=organic&utm_source=gmb,Monday: 6:00 AM – 11:00 PM; Tuesday: 6:00 AM – 11:00 PM; Wednesday: 6:00 AM – 11:00 PM; Thursday: 6:00 AM – 11:00 PM; Friday: 6:00 AM – 11:00 PM; Saturday: 8:00 AM – 9:00 PM; Sunday: 8:00 AM – 9:00 PM,ChIJVbC0U1MkQg0R69HAjOdPVTc,Gym,gym,2026-02-05T10:47:00.973Z,https://www.google.com/maps/place/?q=place_id:ChIJVbC0U1MkQg0R69HAjOdPVTc
Fitness Park Madrid - La Gavia,"C. Adolfo Bioy Casares, 2, Villa de Vallecas, 28051 Madrid, Spain",40.3690241,-3.5988021999999997,4.6,1823,https://www.fitnesspark.es/club/madrid-gavia/,Monday: 6:00 AM – 1:00 AM; Tuesday: 6:00 AM – 1:00 AM; Wednesday: 6:00 AM – 1:00 AM; Thursday: 6:00 AM – 1:00 AM; Friday: 6:00 AM – 1:00 AM; Saturday: 6:00 AM – 1:00 AM; Sunday: 6:00 AM – 1:00 AM,ChIJu1vtZdslQg0RLTIiS8-QV1I,Gym,gym,2026-02-05T10:47:00.973Z,https://www.google.com/maps/place/?q=place_id:ChIJu1vtZdslQg0RLTIiS8-QV1I
Parkour Park La Gavia,"Villa de Vallecas, 28051 Madrid, Spain",40.3692284,-3.6132883,4.1,114,,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,ChIJZzKOXG8lQg0RotQb8qDBhYk,Gym,gym,2026-02-05T10:47:00.973Z,https://www.google.com/maps/place/?q=place_id:ChIJZzKOXG8lQg0RotQb8qDBhYk
Brooklyn Fitboxing,"C. Corral de Almaguer, 12, Villa de Vallecas, 28051 Madrid, Spain",40.3730194,-3.6076501,4.9,363,https://bfclick.com/ensanche-de-vallecas-gmb,"Monday: 8:00 – 9:00 AM, 9:30 – 11:30 AM, 3:00 – 10:00 PM; Tuesday: 7:00 – 9:00 AM, 9:30 – 11:30 AM, 2:00 – 11:00 PM; Wednesday: 7:00 – 9:00 AM, 9:30 – 11:30 AM, 3:00 – 10:00 PM; Thursday: 7:00 – 9:00 AM, 9:30 – 11:30 AM, 2:00 – 11:00 PM; Friday: 9:30 – 11:30 AM, 4:00 – 9:00 PM; Saturday: 9:00 AM – 2:00 PM; Sunday: 8:30 AM – 1:30 PM",ChIJQxHCtc0lQg0RK764gnTSKM8,Gym,gym,2026-02-05T10:47:00.973Z,https://www.google.com/maps/place/?q=place_id:ChIJQxHCtc0lQg0RK764gnTSKM8
Elite Fitness La Gavia,"C. del Arte Figurativo, 10, Villa de Vallecas, 28051 Madrid, Spain",40.360718,-3.5890009999999997,4.9,40,https://www.elitefitness.es/,Monday: 7:00 AM – 10:30 PM; Tuesday: 7:00 AM – 10:30 PM; Wednesday: 7:00 AM – 10:30 PM; Thursday: 7:00 AM – 10:30 PM; Friday: 7:00 AM – 8:30 PM; Saturday: 9:00 AM – 1:00 PM; Sunday: Closed,ChIJmXJ7RJwlQg0RRxdx-Z4xaac,Gym,gym,2026-02-05T10:47:00.973Z,https://www.google.com/maps/place/?q=place_id:ChIJmXJ7RJwlQg0RRxdx-Z4xaac
MORGAN . east and west,"local, C. de Puentelarra, 5, Villa de Vallecas, 28031 Madrid, Spain",40.3827425,-3.6070732,4.9,55,http://www.morganeastwest.com/,Monday: 10:00 AM – 10:00 PM; Tuesday: 10:00 AM – 10:00 PM; Wednesday: 10:00 AM – 10:00 PM; Thursday: 10:00 AM – 10:00 PM; Friday: 10:00 AM – 10:00 PM; Saturday: 10:00 AM – 10:00 PM; Sunday: 10:00 AM – 10:00 PM,ChIJhUIe0xslQg0RfdpSJP-VOug,Gym,gym,2026-02-05T10:47:00.973Z,https://www.google.com/maps/place/?q=place_id:ChIJhUIe0xslQg0RfdpSJP-VOug
Elite Fitness La Gavia,"Av. de la Gran Vía del Sureste, 10-12, Villa de Vallecas, 28051 Madrid, Spain",40.3653778,-3.5878867,5,16,https://elitefitness.es/,Monday: 7:00 AM – 9:30 PM; Tuesday: 7:00 AM – 9:30 PM; Wednesday: 7:00 AM – 9:30 PM; Thursday: 7:00 AM – 9:30 PM; Friday: 7:00 AM – 9:30 PM; Saturday: 10:00 AM – 1:00 PM; Sunday: Closed,ChIJF2d2x74lQg0RCWSYhZNzOY4,Gym,gym,2026-02-05T10:47:00.973Z,https://www.google.com/maps/place/?q=place_id:ChIJF2d2x74lQg0RCWSYhZNzOY4
SANO Madrid Vallecas - Entrenamiento Personal y Grupos Reducidos,"Av. de la Gran Vía del Sureste, 42, Villa de Vallecas, 28051 Madrid, Spain",40.357515899999996,-3.5946028,4.6,53,https://www.sanocenter.es/empresas/sano-madrid-vallecas/,Monday: 7:00 AM – 9:45 PM; Tuesday: 7:00 AM – 9:45 PM; Wednesday: 7:00 AM – 9:45 PM; Thursday: 7:00 AM – 9:45 PM; Friday: 7:00 AM – 9:45 PM; Saturday: Closed; Sunday: Closed,ChIJ43RWQrQlQg0Rxg72DQfBjKc,Gym,gym,2026-02-05T10:47:00.973Z,https://www.google.com/maps/place/?q=place_id:ChIJ43RWQrQlQg0Rxg72DQfBjKc
Cénit Boxing Club,"Calle de Luis I, 71, Villa de Vallecas, 28031 Madrid, Spain",40.373879599999995,-3.6494361,5,3,https://cenitboxingclub.wodbuster.com/,Monday: 10:00 AM – 9:30 PM; Tuesday: 10:00 AM – 9:30 PM; Wednesday: 10:00 AM – 9:30 PM; Thursday: 10:00 AM – 9:30 PM; Friday: 10:00 AM – 8:30 PM; Saturday: 10:00 AM – 12:00 PM; Sunday: Closed,ChIJ2zN3sXYlQg0RmK2t5OCQQDQ,Gym,sports_coaching,2026-02-05T10:47:00.973Z,https://www.google.com/maps/place/?q=place_id:ChIJ2zN3sXYlQg0RmK2t5OCQQDQ
CrossFit Vallecas,"Cam. de las Hormigueras, 175, Local 14, Villa de Vallecas, 28031 Madrid, Spain",40.3772486,-3.6312113,4.7,350,http://www.crossfitvallecas.com/,Monday: 7:00 AM – 10:00 PM; Tuesday: 7:00 AM – 10:00 PM; Wednesday: 7:00 AM – 10:00 PM; Thursday: 7:00 AM – 10:00 PM; Friday: 7:00 AM – 9:00 PM; Saturday: 9:00 AM – 2:00 PM; Sunday: Closed,ChIJX5lYlqglQg0RvvrObpstAPI,Gym,gym,2026-02-05T10:47:00.973Z,https://www.google.com/maps/place/?q=place_id:ChIJX5lYlqglQg0RvvrObpstAPI
FOCUS CLUB,"C. de Peñaranda de Bracamonte, 69, Local 4, Villa de Vallecas, 28051 Madrid, Spain",40.3657501,-3.6111574,5,21,,Monday: 7:00 AM – 9:00 PM; Tuesday: 7:00 AM – 9:00 PM; Wednesday: 7:00 AM – 9:00 PM; Thursday: 7:00 AM – 9:00 PM; Friday: 7:00 AM – 9:00 PM; Saturday: 10:00 AM – 1:00 PM; Sunday: Closed,ChIJfz69jVMlQg0RRNu0csq1zQg,Gym,gym,2026-02-05T10:47:00.973Z,https://www.google.com/maps/place/?q=place_id:ChIJfz69jVMlQg0RRNu0csq1zQg
Mercado Villa de Vallecas,"Cl. de la Sierra Vieja, 61, Villa de Vallecas, 28031 Madrid, Spain",40.3787934,-3.6241176999999998,4.5,1722,https://mercadovillavallecas.com/,"Monday: 9:00 AM – 2:00 PM, 5:00 – 8:00 PM; Tuesday: 9:00 AM – 2:00 PM, 5:00 – 8:00 PM; Wednesday: 9:00 AM – 2:00 PM, 5:00 – 8:00 PM; Thursday: 9:00 AM – 2:00 PM, 5:00 – 8:00 PM; Friday: 9:00 AM – 2:00 PM, 5:00 – 8:00 PM; Saturday: 9:00 AM – 2:00 PM; Sunday: Closed",ChIJZ9oiNqolQg0RftStuyv9ziM,Gym,market,2026-02-05T10:47:00.973Z,https://www.google.com/maps/place/?q=place_id:ChIJZ9oiNqolQg0RftStuyv9ziM
Pumptrack Ensanche de Vallecas,"C. de Peñaranda de Bracamonte, 59, Villa de Vallecas, 28051 Madrid, Spain",40.3731095,-3.6036494,4.5,8,,,ChIJjc7w5-4lQg0RzC2XObYHzK0,Gym,gym,2026-02-05T10:47:00.973Z,https://www.google.com/maps/place/?q=place_id:ChIJjc7w5-4lQg0RzC2XObYHzK0
Iron Will Box,"Calle de Luis I, 71, 12, Villa de Vallecas, 28031 Madrid, Spain",40.373879599999995,-3.6494361,5,52,https://ironwillbox.wodbuster.com/,Monday: 7:00 AM – 10:00 PM; Tuesday: 7:00 AM – 10:00 PM; Wednesday: 7:00 AM – 10:00 PM; Thursday: 7:00 AM – 10:00 PM; Friday: 7:00 AM – 10:00 PM; Saturday: 10:00 AM – 1:00 PM; Sunday: Closed,ChIJF26ckUklQg0Rpqeh9-J33vY,Gym,fitness_center,2026-02-05T10:47:00.973Z,https://www.google.com/maps/place/?q=place_id:ChIJF26ckUklQg0Rpqeh9-J33vY
CrossFit Santa Eugenia,"C. de Zazuar, 13, Villa de Vallecas, 28031 Madrid, Spain",40.381974899999996,-3.606629,4.8,70,https://www.soulandfitness.com/,"Monday: 9:00 AM – 1:00 PM, 5:00 – 9:30 PM; Tuesday: 9:00 AM – 1:00 PM, 5:00 – 9:30 PM; Wednesday: 9:00 AM – 1:00 PM, 5:00 – 9:30 PM; Thursday: 9:00 AM – 1:00 PM, 5:00 – 9:30 PM; Friday: 9:00 AM – 1:00 PM, 5:00 – 9:30 PM; Saturday: 9:30 AM – 1:30 PM; Sunday: Closed",ChIJT0mi0BslQg0RmNY3wVe8Tgo,Gym,gym,2026-02-05T10:47:00.973Z,https://www.google.com/maps/place/?q=place_id:ChIJT0mi0BslQg0RmNY3wVe8Tgo
Capital Trainers,"C. la Escuela de Vallecas, 12, PB 4, Villa de Vallecas, 28051 Madrid, Spain",40.3601266,-3.588590199999999,5,39,https://capitaltrainers.es/,"Monday: 7:00 AM – 2:00 PM, 4:00 – 10:00 PM; Tuesday: 7:00 AM – 2:00 PM, 4:00 – 10:00 PM; Wednesday: 7:00 AM – 2:00 PM, 4:00 – 10:30 PM; Thursday: 7:00 AM – 2:00 PM, 4:00 – 10:00 PM; Friday: 7:00 AM – 2:00 PM, 4:00 – 10:00 PM; Saturday: 10:00 AM – 1:00 PM; Sunday: Closed",ChIJsz1TljslQg0R3CDjOFdR6Rs,Gym,gym,2026-02-05T10:47:00.973Z,https://www.google.com/maps/place/?q=place_id:ChIJsz1TljslQg0R3CDjOFdR6Rs
Soldiers All Stars gym,"Cam. de las Hormigueras, 166, Villa de Vallecas, 28031 Madrid, Spain",40.3764657,-3.6360998,5,11,https://www.instagram.com/soldiers_all_stars?igsh=MWczaTJiZm9xamppNA==,Monday: Closed; Tuesday: 8:00 – 10:00 PM; Wednesday: Closed; Thursday: 8:00 – 10:00 PM; Friday: Closed; Saturday: 10:30 AM – 1:30 PM; Sunday: 11:30 AM – 1:30 PM,ChIJae17LgAlQg0RKQggqgnh9SM,Gym,sports_club,2026-02-05T10:47:00.973Z,https://www.google.com/maps/place/?q=place_id:ChIJae17LgAlQg0RKQggqgnh9SM
Parque Calistenia,"C. de Antonio Gades, 2, Villa de Vallecas, 28031 Madrid, Spain",40.3679877,-3.5926921999999997,4.4,60,https://calistenia-madrid.es/,Monday: 9:00 AM – 11:00 PM; Tuesday: 9:00 AM – 11:00 PM; Wednesday: 9:00 AM – 11:00 PM; Thursday: 9:00 AM – 11:00 PM; Friday: 9:00 AM – 11:00 PM; Saturday: 9:00 AM – 11:00 PM; Sunday: 9:00 AM – 11:00 PM,ChIJDzDOCU0lQg0RY5XicnAFCsE,Gym,fitness_center,2026-02-05T10:47:00.973Z,https://www.google.com/maps/place/?q=place_id:ChIJDzDOCU0lQg0RY5XicnAFCsE
Antwork Training Center,"Av. de Santa Eugenia, 62, local 2, Villa de Vallecas, 28031 Madrid, Spain",40.3789814,-3.6092477999999995,4.9,39,https://antworktrainingcenter.wodbuster.com/,"Monday: 7:30 AM – 1:00 PM, 2:30 – 10:30 PM; Tuesday: 7:30 AM – 1:00 PM, 3:30 – 10:30 PM; Wednesday: 7:30 AM – 1:00 PM, 2:30 – 10:30 PM; Thursday: 7:30 AM – 1:00 PM, 3:30 – 10:30 PM; Friday: 7:30 AM – 1:00 PM, 2:30 – 9:30 PM; Saturday: 8:00 AM – 2:00 PM; Sunday: Closed",ChIJw599LrwlQg0Rr08rrJ8uB0A,Gym,gym,2026-02-05T10:47:00.973Z,https://www.google.com/maps/place/?q=place_id:ChIJw599LrwlQg0Rr08rrJ8uB0A
Train Park,"Poligono UZP0103 Ensanche Vallecas, 18, Villa de Vallecas, 28031 Madrid, Spain",40.3758232,-3.6249000999999996,4.6,7,,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,ChIJNy4JIcglQg0Rwh8ESW80Vf4,Gym,gym,2026-02-05T10:47:00.973Z,https://www.google.com/maps/place/?q=place_id:ChIJNy4JIcglQg0Rwh8ESW80Vf4
Sports Centers Cerro Almodovar,"C. Cerro Almodóvar, 9, Villa de Vallecas, 28031 Madrid, Spain",40.3826888,-3.6025864999999992,4,1052,https://deportesweb.madrid.es/DeportesWeb/,"Monday: 8:30 AM – 2:00 PM, 2:30 – 8:30 PM; Tuesday: 8:30 AM – 2:00 PM, 2:30 – 8:30 PM; Wednesday: 8:30 AM – 2:00 PM, 2:30 – 8:30 PM; Thursday: 8:30 AM – 2:00 PM, 2:30 – 8:30 PM; Friday: 8:30 AM – 2:00 PM, 2:30 – 8:30 PM; Saturday: 8:30 AM – 2:00 PM, 2:30 – 8:30 PM; Sunday: 8:30 AM – 2:00 PM, 2:30 – 8:30 PM",ChIJm63njhglQg0RhFQgiLKMbXg,Gym,fitness_center,2026-02-05T10:47:00.973Z,https://www.google.com/maps/place/?q=place_id:ChIJm63njhglQg0RhFQgiLKMbXg
Club Boxeo Sugar Romero,"C. Sierra de Bobia, 19, Villa de Vallecas, 28031 Madrid, Spain",40.371587,-3.62028,4.8,97,http://www.clubboxeosugarromero.com/,Monday: 7:00 AM – 10:00 PM; Tuesday: 10:30 AM – 10:00 PM; Wednesday: 7:00 AM – 10:00 PM; Thursday: 10:30 AM – 10:00 PM; Friday: 7:00 AM – 9:00 PM; Saturday: 11:00 AM – 1:00 PM; Sunday: Closed,ChIJpwzrDf8kQg0R9BJa9upSgd4,Gym,sports_coaching,2026-02-05T10:47:00.973Z,https://www.google.com/maps/place/?q=place_id:ChIJpwzrDf8kQg0R9BJa9upSgd4
Área de Ejercicios Congosto,"Av. Villa de Vallecas, Villa de Vallecas, 28051 Madrid, Spain",40.370042,-3.6164851,5,1,,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,ChIJC7nDq7wlQg0R_Zw3kjdJYR4,Gym,gym,2026-02-05T10:47:00.973Z,https://www.google.com/maps/place/?q=place_id:ChIJC7nDq7wlQg0R_Zw3kjdJYR4
Gimnasio Detroit,"C. Picos de Urbión, 6, Villa de Vallecas, 28031 Madrid, Spain",40.3808084,-3.6226186,4.1,21,,Monday: 9:00 AM – 10:00 PM; Tuesday: 9:00 AM – 10:00 PM; Wednesday: 9:00 AM – 10:00 PM; Thursday: 9:00 AM – 10:00 PM; Friday: 9:00 AM – 10:00 PM; Saturday: 10:00 AM – 1:30 PM; Sunday: Closed,ChIJV1C_8N0lQg0RPCyQSlmcDnk,Gym,gym,2026-02-05T10:47:00.973Z,https://www.google.com/maps/place/?q=place_id:ChIJV1C_8N0lQg0RPCyQSlmcDnk
Fisioterapia y Rehabilitación Dr. Rozalén - Ensanche Vallecas,"C. Corral de Almaguer, 13, Villa de Vallecas, 28051 Madrid, Spain",40.3724347,-3.6075543999999997,4.2,236,https://clinicarozalen.com/,Monday: 8:30 AM – 9:00 PM; Tuesday: 8:30 AM – 9:00 PM; Wednesday: 8:30 AM – 9:00 PM; Thursday: 8:30 AM – 9:00 PM; Friday: 8:30 AM – 9:00 PM; Saturday: Closed; Sunday: Closed,ChIJN6mK6xIlQg0RVNgr8Kucsjs,Gym,health,2026-02-05T10:47:00.973Z,https://www.google.com/maps/place/?q=place_id:ChIJN6mK6xIlQg0RVNgr8Kucsjs
